 08/28-11:30	2322.400	2324.600	2320.200	2320.200	           5526	    135.000	   2327.940	   2322.957	   2321.538	   2326.624	     -0.087	      0.070	     -0.027	      0.000	
 08/28-13:01	2320.800	2322.400	2318.600	2321.800	           5687	    136.000	   2327.860	   2323.030	   2321.528	   2326.610	     -0.079	      0.073	     -0.033	      0.000	
 08/28-13:02	2322.200	2323.200	2321.600	2322.400	           2100	    137.000	   2327.800	   2323.120	   2321.511	   2326.594	     -0.060	      0.090	     -0.027	      0.000	
 08/28-13:03	2322.200	2323.800	2322.000	2323.600	           1659	    138.000	   2327.821	   2323.244	   2321.502	   2326.582	      0.021	      0.124	     -0.027	      0.000	
 08/28-13:04	2323.600	2324.200	2322.200	2322.400	           1680	    139.000	   2327.685	   2323.376	   2321.472	   2326.562	     -0.135	      0.132	     -0.040	      0.000	
 08/28-13:05	2322.200	2323.800	2322.000	2322.200	           1660	    140.000	   2327.585	   2323.503	   2321.455	   2326.544	     -0.100	      0.127	     -0.047	      0.000	
 08/28-13:06	2322.200	2322.400	2321.000	2321.600	           1736	    141.000	   2327.440	   2323.703	   2321.428	   2326.525	     -0.146	      0.200	     -0.043	      0.000	
 08/28-13:07	2321.800	2323.400	2321.400	2322.600	           1351	    142.000	   2327.260	   2323.891	   2321.414	   2326.528	     -0.179	      0.188	     -0.041	      0.000	
 08/28-13:08	2322.400	2323.600	2320.200	2320.200	           1870	    143.000	   2326.994	   2324.013	   2321.383	   2326.522	     -0.267	      0.123	     -0.045	      0.000	
 08/28-13:09	2320.000	2320.800	2316.800	2318.000	           6604	    144.000	   2326.600	   2324.120	   2321.345	   2326.503	     -0.394	      0.106	     -0.069	      0.000	
 08/28-13:10	2318.200	2319.400	2317.200	2317.600	           3037	    145.000	   2326.267	   2324.262	   2321.286	   2326.477	     -0.333	      0.143	     -0.097	      0.000	
 08/28-13:11	2317.400	2317.800	2315.200	2315.800	           5370	    146.000	   2325.913	   2324.326	   2321.202	   2326.443	     -0.354	      0.063	     -0.143	      0.000	
 08/28-13:12	2316.000	2316.800	2314.200	2315.600	           4147	    147.000	   2325.540	   2324.360	   2321.110	   2326.400	     -0.373	      0.034	     -0.176	      0.000	
 08/28-13:13	2315.400	2317.200	2315.200	2316.600	           2359	    148.000	   2325.192	   2324.403	   2321.018	   2326.358	     -0.348	      0.043	     -0.183	      0.000	
 08/28-13:14	2316.400	2317.800	2316.200	2317.000	           1465	    149.000	   2324.925	   2324.426	   2320.945	   2326.323	     -0.267	      0.023	     -0.165	      0.000	
 08/28-13:15	2316.800	2317.800	2312.200	2312.600	           4954	    150.000	   2324.160	   2324.364	   2320.828	   2326.270	     -0.765	     -0.063	     -0.190	      0.000	
 08/28-13:16	2313.400	2315.400	2311.400	2315.000	           4720	    151.000	   2323.512	   2324.303	   2320.737	   2326.223	     -0.648	     -0.060	     -0.208	      0.000	
 08/28-13:17	2314.800	2317.400	2314.600	2316.000	           2721	    152.000	   2322.940	   2324.250	   2320.648	   2326.178	     -0.573	     -0.053	     -0.180	      0.000	
 08/28-13:18	2316.000	2317.400	2315.200	2315.200	           2000	    153.000	   2322.400	   2324.180	   2320.536	   2326.134	     -0.540	     -0.070	     -0.200	      0.000	
 08/28-13:19	2315.400	2316.800	2315.000	2316.200	           1846	    154.000	   2321.852	   2324.067	   2320.425	   2326.096	     -0.548	     -0.114	     -0.224	      0.000	
 08/28-13:20	2316.200	2318.400	2315.800	2318.400	           3791	    155.000	   2321.315	   2323.967	   2320.333	   2326.059	     -0.537	     -0.100	     -0.203	      0.000	
 08/28-13:21	2318.400	2318.600	2317.000	2317.000	           2146	    156.000	   2320.727	   2323.836	   2320.227	   2326.008	     -0.588	     -0.130	     -0.198	      0.000	
 08/28-13:22	2317.400	2317.800	2316.400	2317.400	           1473	    157.000	   2320.167	   2323.743	   2320.140	   2325.956	     -0.560	     -0.094	     -0.193	      0.000	
 08/28-13:23	2317.400	2319.000	2317.200	2318.400	           2219	    158.000	   2319.742	   2323.657	   2320.050	   2325.915	     -0.425	     -0.085	     -0.177	      0.000	
 08/28-13:24	2318.200	2321.000	2318.200	2320.200	           4792	    159.000	   2319.421	   2323.594	   2319.982	   2325.881	     -0.321	     -0.063	     -0.158	      0.000	
 08/28-13:25	2319.800	2324.000	2319.800	2323.800	           5339	    160.000	   2319.333	   2323.627	   2319.954	   2325.858	     -0.088	      0.033	     -0.097	      0.000	
 08/28-13:26	2323.400	2323.800	2322.400	2323.800	           2656	    161.000	   2319.285	   2323.650	   2319.927	   2325.834	     -0.048	      0.023	     -0.055	      0.000	
 08/28-13:27	2323.800	2325.000	2323.200	2325.000	           3587	    162.000	   2319.352	   2323.700	   2319.920	   2325.813	      0.067	      0.050	     -0.034	      0.000	
 08/28-13:28	2325.000	2325.600	2323.800	2324.600	           3088	    163.000	   2319.454	   2323.747	   2319.942	   2325.798	      0.102	      0.047	      0.015	      0.000	
 08/28-13:29	2324.600	2327.600	2324.000	2326.400	           4909	    164.000	   2319.585	   2323.806	   2319.998	   2325.788	      0.131	      0.059	      0.079	      0.000	
 08/28-13:30	2326.200	2326.800	2325.200	2325.200	           2958	    165.000	   2319.754	   2323.847	   2320.160	   2325.776	      0.169	      0.041	      0.219	      0.000	
 08/28-13:31	2325.600	2326.600	2325.000	2326.200	           1830	    166.000	   2319.900	   2323.880	   2320.347	   2325.767	      0.146	      0.033	      0.349	      0.000	
 08/28-13:32	2326.800	2328.600	2326.200	2327.400	           3429	    167.000	   2320.067	   2323.933	   2320.518	   2325.766	      0.167	      0.053	      0.358	      0.000	
 08/28-13:33	2327.400	2328.200	2326.400	2326.400	           2464	    168.000	   2320.160	   2323.991	   2320.675	   2325.760	      0.094	      0.057	      0.328	      0.000	
 08/28-13:34	2326.600	2329.400	2325.600	2329.400	           3508	    169.000	   2320.394	   2324.040	   2320.862	   2325.763	      0.233	      0.049	      0.344	      0.000	
